"chromosome","position","matched_gene_name"
"chr1",158661381,""
"chr1",158665405,""
"chr1",158671651,""
"chr1",158678700,""
"chr1",158678894,""
"chr1",158686050,""
"chr1",158695182,""
"chr1",158698588,""
"chr1",158701872,""
"chr1",158717434,""
"chr1",158718106,""
"chr1",158721422,""
"chr1",158724418,""
"chr1",158728742,""
"chr1",158730942,""
"chr1",158734354,""
"chr1",158737900,""
"chr1",158738205,""
"chr1",158742720,""
"chr1",158743457,""
"chr1",158750398,""
"chr1",158755447,""
"chr1",158759556,""
"chr1",158759923,""
"chr1",158764770,""
"chr1",158766655,""
"chr1",158767214,""
"chr1",158770872,""
"chr1",158771301,""
"chr1",158774513,""
"chr1",158776546,""
"chr1",158777057,""
"chr1",158777702,""
"chr1",158778227,""
"chr1",158785023,""
"chr1",158796144,""
"chr1",158799194,""
"chr1",158803055,""
"chr1",158808974,""
"chr1",158814227,""
"chr1",158814469,""
"chr1",158815347,""
"chr1",158819207,""
"chr1",158824062,""
"chr1",158834083,""
"chr1",158850363,""
"chr1",158862580,""
"chr1",158862654,""
"chr1",158863960,""
"chr1",158871348,""
"chr1",158871470,""
"chr1",158872230,""
"chr1",158883163,""
"chr1",158894055,""
"chr1",158907131,""
"chr1",158917418,""
"chr1",158918274,""
"chr1",158923642,""
"chr1",158926332,""
"chr1",158931337,""
"chr1",158932554,""
"chr1",158945351,""
"chr1",158971429,""
"chr1",158971844,""
"chr1",158974031,""
"chr1",158986622,""
"chr1",158989303,""
"chr1",158995649,""
"chr1",159001296,""
"chr1",159002700,""
"chr1",159008806,""
"chr1",159020457,""
"chr1",159028875,""
"chr1",159037056,""
"chr1",159080313,""
"chr1",159120466,""
"chr1",159120767,""
"chr1",159128665,""
"chr1",159130118,""
"chr1",159131733,""
"chr1",159134198,""
"chr1",159147900,""
"chr1",159162859,""
"chr1",159168677,""
"chr1",159170586,""
"chr1",159179725,""
"chr1",159180456,""
"chr1",159191489,""
"chr1",159197784,""
"chr1",159205130,""
"chr1",159211770,""
"chr1",159213923,""
"chr1",159216810,""
"chr1",159221858,""
"chr1",159224622,""
"chr1",159226975,""
"chr1",159230230,""
"chr1",159248476,""
"chr1",159258588,""
"chr1",159266649,""
"chr1",159279069,""
"chr1",159279348,""
"chr1",159284974,""
"chr1",159297465,""
"chr1",159302270,""
"chr1",159310204,""
"chr1",159311361,""
"chr1",159313956,""
"chr1",159316201,""
"chr1",159319530,""
"chr1",159342069,""
"chr1",159351189,""
"chr1",159367158,""
"chr1",159372649,""
"chr1",159387894,""
"chr1",159392727,""
"chr1",159404814,""
"chr1",159408804,""
"chr1",159428925,""
"chr1",159430569,""
"chr1",159435013,""
"chr1",159439200,""
"chr1",159440094,""
"chr1",159441104,""
"chr1",159441185,""
"chr1",159444034,""
"chr1",159472946,""
"chr1",159477093,""
"chr1",159484147,""
"chr1",159486808,""
"chr1",159488306,""
"chr1",159501596,""
"chr1",159509215,""
"chr1",159509991,""
"chr1",159516538,""
"chr1",159516850,""
"chr1",159532458,""
"chr1",159546790,""
"chr1",159548070,""
"chr1",159557690,""
"chr1",159567351,""
"chr1",159603660,""
"chr1",159611597,""
"chr1",159612313,""
"chr1",159625627,""
"chr1",159625892,""
"chr1",159629624,""
"chr1",159631481,""
"chr1",159632683,""
"chr1",159644196,""
"chr1",159646369,""
"chr1",159646839,""
"chr1",159659174,""
"chr1",159659231,""
"chr1",159659552,""
"chr1",159665231,""
"chr1",159672559,""
"chr1",159677134,""
"chr1",159677866,""
"chr1",159678198,""
"chr1",159683149,""
"chr1",159685728,""
"chr1",159697400,""
"chr1",159709026,""
"chr1",159709846,""
"chr1",159720676,""
"chr1",159730249,""
"chr1",159740727,""
"chr1",159747372,""
"chr1",159749913,""
"chr1",159752266,""
"chr1",159758337,""
"chr1",159766349,""
"chr1",159766965,""
"chr1",159775738,""
"chr1",159779096,""
"chr1",159780839,""
"chr1",159782276,""
"chr1",159783307,""
"chr1",159789268,""
"chr1",159791643,""
"chr1",159792330,""
"chr1",159795459,""
"chr1",159796919,""
"chr1",159802770,""
"chr1",159802961,""
"chr1",159804618,""
"chr1",159808058,""
"chr1",159808782,""
"chr1",159808909,""
"chr1",159809348,""
"chr1",159815580,""
"chr1",159815635,""
"chr1",159824786,""
"chr1",159825688,""
"chr1",159828516,""
"chr1",159828617,""
"chr1",159831284,""
"chr1",159834863,""
"chr1",159839552,""
"chr1",159840450,""
"chr1",159846523,""
"chr1",159848723,""
"chr1",159849701,""
"chr1",159861616,""
"chr1",159875029,""
"chr1",159880893,""
"chr1",159882955,""
"chr1",159883874,""
"chr1",159888960,""
"chr1",159896000,""
"chr1",159908336,""
"chr1",159916632,""
"chr1",159919896,""
"chr1",159920669,""
"chr1",159922298,""
"chr1",159927537,""
"chr1",159932182,""
"chr1",159933844,""
"chr1",159938255,""
"chr1",159938603,""
"chr1",159948628,""
"chr1",159950929,""
"chr1",159962529,""
"chr1",159963346,""
"chr1",159971745,""
"chr1",159983469,""
"chr1",159984579,""
"chr1",159985642,""
"chr1",159989204,""
"chr1",159999218,""
"chr1",160000667,""
"chr1",160004950,""
"chr1",160006961,""
"chr1",160007515,""
"chr1",160017218,""
"chr1",160019137,""
"chr1",160022388,""
"chr1",160024381,""
"chr1",160028650,""
"chr1",160037019,""
"chr1",160039331,""
"chr1",160041722,""
"chr1",160059422,""
"chr1",160076182,""
"chr1",160086142,""
"chr1",160088462,""
"chr1",160092144,""
"chr1",160092169,""
"chr1",160111579,""
"chr1",160114373,""
"chr1",160114853,""
"chr1",160124553,""
"chr1",160125656,""
"chr1",160125835,""
"chr1",160137798,""
"chr1",160139013,""
"chr1",160142951,""
"chr1",160144280,""
"chr1",160144553,""
"chr1",160151698,""
"chr1",160153991,""
"chr1",160156230,""
"chr1",160156398,""
"chr1",160158881,""
"chr1",160163387,""
"chr1",160164107,""
"chr1",160164266,""
"chr1",160167632,""
"chr1",160171478,""
"chr1",160171846,""
"chr1",160175105,""
"chr1",160175917,""
"chr1",160176704,""
"chr1",160176855,""
"chr1",160177153,""
"chr1",160179020,""
"chr1",160180340,""
"chr1",160182592,""
"chr1",160187452,""
"chr1",160193082,""
"chr1",160196445,""
"chr1",160211116,""
"chr1",160216083,""
"chr1",160227162,""
"chr1",160242910,""
"chr1",160244310,""
"chr1",160244423,""
"chr1",160286214,""
"chr1",160295725,""
"chr1",160296559,""
"chr1",160318216,""
"chr1",160326722,""
"chr1",160333626,""
"chr1",160334376,""
"chr1",160342055,""
"chr1",160347330,""
"chr1",160349194,""
"chr1",160349265,""
"chr1",160351569,""
"chr1",160354981,""
"chr1",160359014,""
"chr1",160361229,""
"chr1",160363952,""
"chr1",160376044,""
"chr1",160379834,""
"chr1",160380111,""
"chr1",160399582,""
"chr1",160402319,""
"chr1",160406270,""
"chr1",160407087,""
"chr1",160416292,""
"chr1",160422364,""
"chr1",160429796,""
"chr1",160432749,""
"chr1",160438050,""
"chr1",160438773,""
"chr1",160450246,""
"chr1",160451473,""
"chr1",160451870,""
"chr1",160452126,""
"chr1",160458165,""
"chr1",160458398,""
"chr1",160491670,""
"chr1",160493616,""
"chr1",160496566,""
"chr1",160535897,""
"chr1",160537294,""
"chr1",160547902,""
"chr1",160549450,""
"chr1",160566771,""
"chr1",160567248,""
"chr1",160610759,""
"chr1",160611162,""
"chr1",160613574,""
"chr1",160629220,""
"chr1",160632458,""
"chr1",160634683,""
"chr1",160642349,""
"chr1",160646913,""
"chr1",160650361,""
"chr1",160660353,""
"chr1",160664551,""
"chr1",160672661,""
"chr1",160673321,""
"chr1",160681960,""
"chr1",160682686,""
"chr1",160683663,""
"chr1",160684276,""
"chr1",160684996,""
"chr1",160703989,""
"chr1",160704670,""
"chr1",160716704,""
"chr1",160728486,""
"chr1",160734175,""
"chr1",160757101,""
"chr1",160775609,""
"chr1",160777825,""
"chr1",160781315,""
"chr1",160789729,""
"chr1",160809705,""
"chr1",160817935,""
"chr1",160822869,""
"chr1",160823770,""
"chr1",160830690,""
"chr1",160830769,""
"chr1",160838878,""
"chr1",160844630,""
"chr1",160855523,""
"chr1",160858812,""
"chr1",160861258,""
"chr1",160865793,""
"chr1",160868317,""
"chr1",160879630,""
"chr1",160895131,""
"chr1",160942110,""
"chr1",160948112,""
"chr1",160952961,""
"chr1",160954636,""
"chr1",160955665,""
"chr1",160957504,""
"chr1",160965029,""
"chr1",160997054,""
"chr1",161001178,""
"chr1",161012467,""
"chr1",161019824,""
"chr1",161036229,""
"chr1",161044859,""
"chr1",161047766,""
"chr1",161075338,""
"chr1",161084264,""
"chr1",161094218,""
"chr1",161099046,""
"chr1",161137391,""
"chr1",161174011,""
"chr1",161175215,""
"chr1",161185602,""
"chr1",161189357,""
"chr1",161202735,""
"chr1",161210087,""
"chr1",161214307,""
"chr1",161215085,""
"chr1",161217875,""
"chr1",161219146,""
"chr1",161219923,""
"chr1",161221549,""
"chr1",161222526,""
"chr1",161227454,""
"chr1",161230796,""
"chr1",161232815,""
"chr1",161234748,""
"chr1",161236108,""
"chr1",161240051,""
"chr1",161242663,""
"chr1",161259053,""
"chr1",161262982,""
"chr1",161264833,""
"chr1",161265006,""
"chr1",161265093,""
"chr1",161266666,""
"chr1",161266846,""
"chr1",161268102,""
"chr1",161269353,""
"chr1",161285543,""
"chr1",161289182,""
"chr1",161289951,""
"chr1",161290425,""
"chr1",161293590,""
"chr1",161300926,""
"chr1",161304521,""
"chr1",161307811,""
"chr1",161308887,""
"chr1",161312594,""
"chr1",161329701,""
"chr1",161342217,""
"chr1",161342866,""
"chr1",161352208,""
"chr1",161359601,""
"chr1",161369270,""
"chr1",161385190,""
"chr1",161387681,""
"chr1",161389038,""
"chr1",161392189,""
"chr1",161401195,""
"chr1",161418623,""
"chr1",161424710,""
"chr1",161428687,""
"chr1",161429194,""
"chr1",161495630,""
"chr1",161505960,""
"chr1",161509955,""
"chr1",161525250,""
"chr1",161530340,""
"chr1",161542941,""
"chr1",161548967,""
"chr1",161647726,""
"chr1",161677017,""
"chr1",161677034,""
"chr1",161682927,""
"chr1",161690906,""
"chr1",161692694,""
"chr1",161702262,""
"chr1",161705790,""
"chr1",161708017,""
"chr1",161708464,""
"chr1",161711078,""
"chr1",161711990,""
"chr1",161714779,""
"chr1",161715935,""
"chr1",161717430,""
"chr1",161717471,""
"chr1",161718641,""
"chr1",161722364,""
"chr1",161723213,""
"chr1",161725067,""
"chr1",161725096,""
"chr1",161730889,""
"chr1",161732973,""
"chr1",161733228,""
"chr1",161733735,""
"chr1",161735283,""
"chr1",161736359,""
"chr1",161738404,""
"chr1",161739527,""
"chr1",161741004,""
"chr1",161741005,""
"chr1",161743067,""
"chr1",161751917,""
"chr1",161752414,""
"chr1",161757382,""
"chr1",161758211,""
"chr1",161759959,""
"chr1",161768448,""
"chr1",161778266,""
"chr1",161795003,""
"chr1",161823822,""
"chr1",161828449,""
"chr1",161851114,""
"chr1",161860666,""
"chr1",161867972,""
"chr1",161880746,""
"chr1",161887406,""
"chr1",161891150,""
"chr1",161909394,""
"chr1",161910692,""
"chr1",161913293,""
"chr1",161926574,""
"chr1",161958981,""
"chr1",161961772,""
"chr1",161966998,""
"chr1",161967834,""
"chr1",161973844,""
"chr1",161976937,""
"chr1",161980084,""
"chr1",161987929,""
"chr1",161989122,""
"chr1",162004186,""
"chr1",162014407,""
"chr1",162015214,""
"chr1",162019564,""
"chr1",162038244,""
"chr1",162038289,""
"chr1",162041388,""
"chr1",162041691,""
"chr1",162044842,""
"chr1",162059501,""
"chr1",162062676,""
"chr1",162064100,""
"chr1",162066689,""
"chr1",162067369,""
"chr1",162068986,""
"chr1",162071088,""
"chr1",162073011,""
"chr1",162085794,""
"chr1",162097657,""
"chr1",162106731,""
"chr1",162114047,""
"chr1",162122320,""
"chr1",162129511,""
"chr1",162134868,""
"chr1",162162341,""
"chr1",162163327,""
"chr1",162169902,""
"chr1",162177041,""
"chr1",162182458,""
"chr1",162186196,""
"chr1",162189692,""
"chr1",162191130,""
"chr1",162191212,""
"chr1",162192544,""
"chr1",162195643,""
"chr1",162196955,""
"chr1",162199478,""
"chr1",162202899,""
"chr1",162203605,""
"chr1",162206099,""
"chr1",162210666,""
"chr1",162214113,""
"chr1",162228752,""
"chr1",162230826,""
"chr1",162240820,""
"chr1",162244683,""
"chr1",162245878,""
"chr1",162249949,""
"chr1",162254760,""
"chr1",162265647,""
"chr1",162267865,""
"chr1",162277506,""
"chr1",162279907,""
"chr1",162279925,""
"chr1",162280219,""
"chr1",162282624,""
"chr1",162283295,""
"chr1",162284874,""
"chr1",162290925,""
"chr1",162291872,""
"chr1",162293964,""
"chr1",162295850,""
"chr1",162298033,""
"chr1",162305181,""
"chr1",162308762,""
"chr1",162309065,""
"chr1",162313877,""
"chr1",162324280,""
"chr1",162324304,""
"chr1",162324492,""
"chr1",162336138,""
"chr1",162336417,""
"chr1",162340523,""
"chr1",162353165,""
"chr1",162357523,""
"chr1",162361831,""
"chr1",162364200,""
"chr1",162374312,""
"chr1",162374768,""
"chr1",162378847,""
"chr1",162381796,""
"chr1",162385699,""
"chr1",162387245,""
"chr1",162387863,""
"chr1",162388605,""
"chr1",162390640,""
"chr1",162397864,""
"chr1",162398567,""
"chr1",162402080,""
"chr1",162405063,""
"chr1",162406126,""
"chr1",162432185,""
"chr1",162443149,""
"chr1",162458485,""
"chr1",162460155,""
"chr1",162461762,""
"chr1",162470112,""
"chr1",162470344,""
"chr1",162475346,""
"chr1",162479619,""
"chr1",162485772,""
"chr1",162486530,""
"chr1",162496114,""
"chr1",162499123,""
"chr1",162499685,""
"chr1",162502676,""
"chr1",162510355,""
"chr1",162520428,""
"chr1",162521376,""
"chr1",162527873,""
"chr1",162530556,""
"chr1",162536579,""
"chr1",162581696,""
"chr1",162585553,""
"chr1",162587020,""
"chr1",162601820,""
"chr1",162604678,""
"chr1",162609083,""
"chr1",162620298,""
"chr1",162620472,""
"chr1",162621517,""
"chr1",162627755,""
"chr1",162634091,""
"chr1",162648362,""
"chr1",162649572,""
"chr1",162678553,""
"chr1",162678951,""
"chr1",162694776,""
"chr1",162700253,""
"chr1",162702221,""
"chr1",162714816,""
"chr1",162721149,""
"chr1",162752362,""
"chr1",162767575,""
"chr1",162772720,""
"chr1",162803144,""
"chr1",162811997,""
"chr1",162818199,""
"chr1",162824710,""
"chr1",162828846,""
"chr1",162830417,""
"chr1",162832825,""
"chr1",162840964,""
"chr1",162846016,""
"chr1",162852344,""
"chr1",162852750,""
"chr1",162856541,""
"chr1",162857450,""
"chr1",162857783,""
"chr1",162858026,""
"chr1",162861745,""
"chr1",162862616,""
"chr1",162862892,""
"chr1",162872114,""
"chr1",162872412,""
"chr1",162878965,""
"chr1",162894833,""
"chr1",162896839,""
"chr1",162897125,""
"chr1",162900833,""
"chr1",162901885,""
"chr1",162902497,""
"chr1",162903430,""
"chr1",162904667,""
"chr1",162905405,""
"chr1",162906896,""
"chr1",162907367,""
"chr1",162907729,""
"chr1",162907831,""
"chr1",162908233,""
"chr1",162908861,""
"chr1",162909248,""
"chr1",162910029,""
"chr1",162913126,""
"chr1",162913167,""
"chr1",162913547,""
"chr1",162913807,""
"chr1",162913878,""
"chr1",162914468,""
"chr1",162916985,""
"chr1",162917305,""
"chr1",162917629,""
"chr1",162919468,""
"chr1",162919716,""
"chr1",162920535,""
"chr1",162922259,""
"chr1",162922857,""
"chr1",162923710,""
"chr1",162926705,""
"chr1",162928942,""
"chr1",162930573,""
"chr1",162936739,""
"chr1",162940594,""
"chr1",162946022,""
"chr1",162951021,""
"chr1",162956096,""
"chr1",162961030,""
"chr1",162961067,""
"chr1",162962360,""
"chr1",162963339,""
"chr1",162964902,""
"chr1",162974674,""
"chr1",162974783,""
"chr1",162977159,""
"chr1",162977678,""
"chr1",162982789,""
"chr1",162986720,""
"chr1",162988021,""
"chr1",162988613,""
"chr1",162989228,""
"chr1",163067527,""
"chr1",163068894,""
"chr1",163076561,""
"chr1",163088404,""
"chr1",163094693,""
"chr1",163103712,""
"chr1",163105231,""
"chr1",163115720,""
"chr1",163120294,""
"chr1",163120631,""
"chr1",163134952,""
"chr1",163137317,""
"chr1",163141276,""
"chr1",163144088,""
"chr1",163145641,""
"chr1",163150963,""
"chr1",163162844,""
"chr1",163164614,""
"chr1",163167799,""
"chr1",163175600,""
"chr1",163179535,""
"chr1",163185364,""
"chr1",163188385,""
"chr1",163193987,""
"chr1",163196886,""
"chr1",163204636,""
"chr1",163205669,""
"chr1",163210961,""
"chr1",163212144,""
"chr1",163218686,""
"chr1",163221524,""
"chr1",163225332,""
"chr1",163226647,""
"chr1",163229800,""
"chr1",163233339,""
"chr1",163242843,""
"chr1",163250424,""
"chr1",163250435,""
"chr1",163253065,""
"chr1",163273933,""
"chr1",163284612,""
"chr1",163287513,""
"chr1",163287743,""
"chr1",163288564,""
"chr1",163291054,""
"chr1",163302220,""
"chr1",163302482,""
"chr1",163307975,""
"chr1",163308255,""
"chr1",163309641,""
"chr1",163314149,""
"chr1",163315840,""
"chr1",163316975,""
"chr1",163325786,""
"chr1",163326950,""
"chr1",163340720,""
"chr1",163343749,""
"chr1",163344090,""
"chr1",163361015,""
"chr1",163361377,""
"chr1",163362831,""
"chr1",163374992,""
"chr1",163376174,""
"chr1",163379249,""
"chr1",163381521,""
"chr1",163381928,""
"chr1",163393245,""
"chr1",163397064,""
"chr1",163399071,""
"chr1",163399914,""
"chr1",163404499,""
"chr1",163405457,""
"chr1",163408857,""
"chr1",163409962,""
"chr1",163412260,""
"chr1",163415041,""
"chr1",163415702,""
"chr1",163421748,""
"chr1",163426234,""
"chr1",163429293,""
"chr1",163436764,""
"chr1",163441548,""
"chr1",163444769,""
"chr1",163447185,""
"chr1",163450905,""
"chr1",163470927,""
"chr1",163483783,""
"chr1",163487558,""
"chr1",163488192,""
"chr1",163496286,""
"chr1",163503032,""
"chr1",163510995,""
"chr1",163513818,""
"chr1",163522342,""
"chr1",163524290,""
"chr1",163524994,""
"chr1",163535374,""
"chr1",163536287,""
"chr1",163536331,""
"chr1",163538187,""
"chr1",163555687,""
"chr1",163558957,""
"chr1",163565395,""
"chr1",163565493,""
"chr1",163568447,""
"chr1",163573651,""
"chr1",163582674,""
"chr1",163584419,""
"chr1",163588959,""
"chr1",163597381,""
"chr1",163607518,""
"chr1",163617179,""
"chr1",163652294,""
"chr1",163654163,""
"chr1",163655563,""
"chr1",163657978,""
"chr1",163673361,""
"chr1",163686673,""
"chr1",163730602,""
"chr1",163746573,""
"chr1",163747068,""
"chr1",163748425,""
"chr1",163768893,""
"chr1",163772551,""
"chr1",163772847,""
"chr1",163796035,""
"chr1",163808116,""
"chr1",163809482,""
"chr1",163814349,""
"chr1",163814569,""
"chr1",163833859,""
"chr1",163841910,""
"chr1",163844245,""
"chr1",163860112,""
"chr1",163864330,""
"chr1",163867483,""
"chr1",163867787,""
"chr1",163872533,""
"chr1",163872906,""
"chr1",163873724,""
"chr1",163882386,""
"chr1",163882797,""
"chr1",163888641,""
"chr1",163888791,""
"chr1",163913877,""
"chr1",163917259,""
"chr1",163928451,""
"chr1",163930728,""
"chr1",163932313,""
"chr1",163933121,""
"chr1",163936436,""
"chr1",163936758,""
"chr1",163941946,""
"chr1",163944518,""
"chr1",163947272,""
"chr1",163948713,""
"chr1",163951560,""
"chr1",163960510,""
"chr1",163973135,""
"chr1",163974636,""
"chr1",163978463,""
"chr1",163978605,""
"chr1",163978890,""
"chr1",163979236,""
"chr1",163981202,""
"chr1",163983874,""
"chr1",164014454,""
"chr1",164023239,""
"chr1",164024481,""
"chr1",164034133,""
"chr1",164036025,""
"chr1",164045034,""
"chr1",164051815,""
"chr1",164088838,""
"chr1",164090193,""
"chr1",164094099,""
"chr1",164101925,""
"chr1",164104484,""
"chr1",164112818,""
"chr1",164150595,""
"chr1",164155437,""
"chr1",164156458,""
"chr1",164161682,""
"chr1",164164711,""
"chr1",164174880,""
"chr1",164179629,""
"chr1",164182165,""
"chr1",164183968,""
"chr1",164184344,""
"chr1",164186972,""
"chr1",164186999,""
"chr1",164190266,""
"chr1",164190573,""
"chr1",164194795,""
"chr1",164205962,""
"chr1",164214594,""
"chr1",164224941,""
"chr1",164225889,""
"chr1",164226316,""
"chr1",164230075,""
"chr1",164234760,""
"chr1",164237578,""
"chr1",164238306,""
"chr1",164243797,""
"chr1",164244415,""
"chr1",164244449,""
"chr1",164249378,""
"chr1",164253071,""
"chr1",164257015,""
"chr1",164258826,""
"chr1",164270518,""
"chr1",164270914,""
"chr1",164294573,""
"chr1",164304915,""
"chr1",164311041,""
"chr1",164314669,""
"chr1",164319431,""
"chr1",164323753,""
"chr1",164329266,""
"chr1",164332706,""
"chr1",164343350,""
